"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"4449097279F8BBE7","classic_bike","2023-10-08 10:36:26","2023-10-08 10:49:19","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898203,-87.637536,41.92154,-87.653818,"member"
"9CF060543CA7B439","electric_bike","2023-10-11 17:23:59","2023-10-11 17:36:08","Desplaines St & Kinzie St","TA1306000003","Sheffield Ave & Webster Ave","TA1309000033",41.888641,-87.644415,41.92154,-87.653818,"member"
"667F21F4D6BDE69C","electric_bike","2023-10-12 07:02:33","2023-10-12 07:06:53","Orleans St & Chestnut St (NEXT Apts)","620","Franklin St & Lake St","TA1307000111",41.89807283333333,-87.637514,41.885837,-87.6355,"member"
"F92714CC6B019B96","classic_bike","2023-10-24 19:13:03","2023-10-24 19:18:29","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"member"
"5E34BA5DE945A9CC","classic_bike","2023-10-09 18:19:26","2023-10-09 18:30:56","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"member"
"F7D7420AFAC53CD9","electric_bike","2023-10-04 17:10:59","2023-10-04 17:25:21","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898124,-87.63753316666667,41.92154,-87.653818,"member"
"870B2D4CD112D7B7","electric_bike","2023-10-31 17:32:20","2023-10-31 17:44:20","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898177028,-87.637548566,41.92154,-87.653818,"member"
"D9179D36E32D456C","classic_bike","2023-10-02 18:51:51","2023-10-02 18:57:09","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"casual"
"F8E131281F722FEF","classic_bike","2023-10-17 08:28:18","2023-10-17 08:50:03","Calumet Ave & 18th St","13102","Morgan St & Polk St","TA1307000130",41.85761755293753,-87.61941075325012,41.871737,-87.65103,"member"
